year,feature_group,feature_value,article_count,total_articles,article_pct_in_year
2024,service_conditions_addressed,access_infrastructure_required,13,123,10.6
2024,service_conditions_addressed,skilled_facilitation_required,6,123,4.9
2024,service_conditions_addressed,sustainable_operations,6,123,4.9
2024,service_conditions_addressed,community_assessment_needed,5,123,4.1
2024,service_conditions_addressed,other,4,123,3.3
2024,service_conditions_addressed,evaluation_or_reflection,3,123,2.4
2024,service_conditions_addressed,"sustainable_operations, access_infrastructure_required",1,123,0.8
2024,service_conditions_addressed,"access_infrastructure_required, sustainable_operations",1,123,0.8
2024,service_conditions_addressed,"inclusive_design_or_accessibility, sustainable_operations, evaluation_or_reflection",1,123,0.8
2024,service_conditions_addressed,inclusive_design_or_accessibility,1,123,0.8
2024,service_conditions_addressed,"""shared calendar system"" implies infrastructure needs",1,123,0.8
2024,service_conditions_addressed,Collaboration with multiple organizations suggests facilitation requirements,1,123,0.8
2024,service_conditions_addressed,"access_infrastructure_required, inclusive_design_or_accessibility",1,123,0.8
2024,service_conditions_addressed,skilled_facilitation_required; sustainable_operations,1,123,0.8
2024,source_type,peer_reviewed_journal_article,122,123,99.2
2024,source_type,book,1,123,0.8
2025,conceptual_theme,not_identified,89,130,68.5
2025,conceptual_theme,information_behavior_and_practice,15,130,11.5
2025,conceptual_theme,social_equity_and_access,9,130,6.9
2025,conceptual_theme,theoretical_or_conceptual,9,130,6.9
2025,conceptual_theme,cultural_heritage_and_research,1,130,0.8
2025,conceptual_theme,multiple_themes,1,130,0.8
2025,conceptual_theme,"social_equity_and_access, service_ecology",1,130,0.8
2025,conceptual_theme,service_ecology,1,130,0.8
2025,conceptual_theme,"information_behavior_and_practice, theoretical_or_conceptual",1,130,0.8
2025,conceptual_theme,evidence_synthesis,1,130,0.8
2025,conceptual_theme,historical_analysis,1,130,0.8
2025,conceptual_theme,"social_equity_and_access, information_behavior_and_practice",1,130,0.8
2025,evidence_confidence,theoretical_or_conceptual,46,130,35.4
2025,evidence_confidence,descriptive_only,37,130,28.5
2025,evidence_confidence,promising_evidence,18,130,13.8
2025,evidence_confidence,practitioner_knowledge,15,130,11.5
2025,evidence_confidence,demonstrated_outcome,7,130,5.4
2025,evidence_confidence,medium,6,130,4.6
2025,evidence_confidence,not_applicable,1,130,0.8
2025,evidence_type,empirical_study,47,130,36.2
2025,evidence_type,theoretical_or_conceptual,23,130,17.7
2025,evidence_type,evidence_synthesis,23,130,17.7
2025,evidence_type,practitioner_reflection,13,130,10.0
2025,evidence_type,content_or_artifact_analysis,11,130,8.5
2025,evidence_type,implementation_case,9,130,6.9
2025,evidence_type,instrument_or_framework_development,4,130,3.1
2025,game_format,unspecified_game_format,127,130,97.7
2025,game_format,virtual_or_augmented_reality,1,130,0.8
2025,game_format,digital_game,1,130,0.8
2025,game_format,tabletop_game,1,130,0.8
2025,intended_outcome,not_applicable,86,130,66.2
2025,intended_outcome,learning_and_literacy,13,130,10.0
2025,intended_outcome,institutional_capacity,10,130,7.7
2025,intended_outcome,equitable_access,5,130,3.8
2025,intended_outcome,belonging_and_community,3,130,2.3
2025,intended_outcome,other,3,130,2.3
2025,intended_outcome,discovery_and_advisory,3,130,2.3
2025,intended_outcome,"equitable_access, cultural_stewardship_and_preservation",2,130,1.5
2025,intended_outcome,cultural_stewardship_and_preservation,2,130,1.5
2025,intended_outcome,engagement_and_participation,1,130,0.8
2025,intended_outcome,theoretical_or_conceptual,1,130,0.8
2025,intended_outcome,"institutional_capacity, belonging_and_community",1,130,0.8
2025,intended_outcome,"discovery_and_advisory, equitable_access",1,130,0.8
2025,intended_outcome,"belonging_and_community, wellness_and_resilience",1,130,0.8
2025,intended_outcome,"belonging_and_community, engagement_and_participation",1,130,0.8
2025,intended_outcome,"equitable_access, discovery_and_advisory",1,130,0.8
2025,library_context,academic_library,81,130,62.3
2025,library_context,unspecified_library_context,26,130,20.0
2025,library_context,public_library,8,130,6.2
2025,library_context,cultural_heritage_institution,4,130,3.1
2025,library_context,"academic_library, cultural_heritage_institution",3,130,2.3
2025,library_context,non_library_context,3,130,2.3
2025,library_context,school_library,2,130,1.5
2025,library_context,not_applicable,1,130,0.8
2025,library_context,multiple_library_types,1,130,0.8
2025,library_context,library_school,1,130,0.8
2025,primary_methodology,none,26,130,20.0
2025,primary_methodology,theoretical_or_conceptual,21,130,16.2
2025,primary_methodology,content_analysis,19,130,14.6
2025,primary_methodology,survey,16,130,12.3
2025,primary_methodology,evidence_synthesis,12,130,9.2
2025,primary_methodology,mixed_methods,9,130,6.9
2025,primary_methodology,case_or_design_study,9,130,6.9
2025,primary_methodology,qualitative_study,8,130,6.2
2025,primary_methodology,unspecified,7,130,5.4
2025,primary_methodology,experimental_study,2,130,1.5
2025,primary_methodology,"survey, content_analysis",1,130,0.8
2025,service_area,not_applicable,80,130,61.5
2025,service_area,collections_and_access,18,130,13.8
2025,service_area,learning_and_literacy,13,130,10.0
2025,service_area,professional_capacity,7,130,5.4
2025,service_area,discovery_and_advisory,5,130,3.8
2025,service_area,cultural_heritage_and_research,3,130,2.3
2025,service_area,community_and_inclusion,3,130,2.3
2025,service_area,programming_and_facilitation,1,130,0.8
2025,service_area,space_and_infrastructure,1,130,0.8
2025,service_area,"learning_and_literacy, discovery_and_advisory",1,130,0.8
2025,service_area,"programming_and_facilitation, community_and_inclusion",1,130,0.8
2025,service_audience,not_applicable,87,130,66.9
2025,service_audience,students,15,130,11.5
2025,service_audience,educators,8,130,6.2
2025,service_audience,underserved_or_special_population,7,130,5.4
2025,service_audience,general_public,5,130,3.8
2025,service_audience,adults,3,130,2.3
2025,service_audience,older_adults,3,130,2.3
2025,service_audience,"students, educators",3,130,2.3
2025,service_audience,teens,1,130,0.8
2025,service_audience,"students, adults",1,130,0.8
2025,service_audience,"older_adults, underserved_or_special_population",1,130,0.8
2025,service_audience,"general_public, older_adults",1,130,0.8
2025,service_conditions_addressed,not_applicable,102,130,78.5
2025,service_conditions_addressed,access_infrastructure_required,11,130,8.5
2025,service_conditions_addressed,inclusive_design_or_accessibility,7,130,5.4
2025,service_conditions_addressed,evaluation_or_reflection,5,130,3.8
2025,service_conditions_addressed,other,4,130,3.1
2025,service_conditions_addressed,community_assessment_needed,4,130,3.1
2025,service_conditions_addressed,skilled_facilitation_required,3,130,2.3
2025,service_conditions_addressed,"access_infrastructure_required, inclusive_design_or_accessibility",3,130,2.3
2025,service_conditions_addressed,sustainable_operations,2,130,1.5
2025,service_conditions_addressed,"access_infrastructure_required, sustainable_operations",1,130,0.8
2025,service_conditions_addressed,"skilled_facilitation_required, sustainable_operations",1,130,0.8
2025,service_conditions_addressed,"skilled_facilitation_required, evaluation_or_reflection",1,130,0.8
2025,source_type,peer_reviewed_journal_article,128,130,98.5
2025,source_type,book,2,130,1.5
2026,conceptual_theme,not_identified,34,55,61.8
2026,conceptual_theme,information_behavior_and_practice,9,55,16.4
2026,conceptual_theme,social_equity_and_access,5,55,9.1
2026,conceptual_theme,theoretical_or_conceptual,4,55,7.3
2026,conceptual_theme,educational_psychology,2,55,3.6
2026,conceptual_theme,service_ecology,1,55,1.8
2026,conceptual_theme,"games_as_cultural_media, participatory_culture_and_production",1,55,1.8
2026,conceptual_theme,"educational_psychology, social_equity_and_access",1,55,1.8
2026,evidence_confidence,theoretical_or_conceptual,15,55,27.3
2026,evidence_confidence,promising_evidence,14,55,25.5
2026,evidence_confidence,descriptive_only,13,55,23.6
2026,evidence_confidence,practitioner_knowledge,7,55,12.7
2026,evidence_confidence,medium,4,55,7.3
2026,evidence_confidence,demonstrated_outcome,2,55,3.6
2026,evidence_type,empirical_study,18,55,32.7
2026,evidence_type,theoretical_or_conceptual,10,55,18.2
2026,evidence_type,implementation_case,7,55,12.7
2026,evidence_type,practitioner_reflection,7,55,12.7
2026,evidence_type,evidence_synthesis,7,55,12.7
2026,evidence_type,content_or_artifact_analysis,3,55,5.5
2026,evidence_type,qualitative_study,1,55,1.8
2026,evidence_type,instrument_or_framework_development,1,55,1.8
2026,evidence_type,"evidence_synthesis, empirical_study",1,55,1.8
2026,game_format,unspecified_game_format,55,55,100.0
2026,intended_outcome,not_applicable,34,55,61.8
2026,intended_outcome,equitable_access,5,55,9.1
2026,intended_outcome,learning_and_literacy,5,55,9.1
2026,intended_outcome,institutional_capacity,4,55,7.3
2026,intended_outcome,"learning_and_literacy, engagement_and_participation",2,55,3.6
2026,intended_outcome,cultural_stewardship_and_preservation,1,55,1.8
2026,intended_outcome,discovery_and_advisory,1,55,1.8
2026,intended_outcome,"equitable_access, learning_and_literacy",1,55,1.8
2026,intended_outcome,other,1,55,1.8
2026,intended_outcome,"learning_and_literacy, belonging_and_community",1,55,1.8
2026,library_context,academic_library,37,55,67.3
2026,library_context,unspecified_library_context,7,55,12.7
2026,library_context,public_library,6,55,10.9
2026,library_context,non_library_context,2,55,3.6
2026,library_context,cultural_heritage_institution,2,55,3.6
2026,library_context,library_school,1,55,1.8
2026,primary_methodology,theoretical_or_conceptual,11,55,20.0
2026,primary_methodology,none,9,55,16.4
2026,primary_methodology,qualitative_study,6,55,10.9
2026,primary_methodology,case_or_design_study,6,55,10.9
2026,primary_methodology,content_analysis,5,55,9.1
2026,primary_methodology,evidence_synthesis,4,55,7.3
2026,primary_methodology,mixed_methods,4,55,7.3
2026,primary_methodology,survey,4,55,7.3
2026,primary_methodology,unspecified,2,55,3.6
2026,primary_methodology,"qualitative_study, survey",1,55,1.8
2026,primary_methodology,empirical_study,1,55,1.8
2026,primary_methodology,instrument_or_framework_development,1,55,1.8
2026,primary_methodology,"evidence_synthesis, case_or_design_study",1,55,1.8
2026,service_area,not_applicable,30,55,54.5
2026,service_area,learning_and_literacy,11,55,20.0
2026,service_area,collections_and_access,8,55,14.5
2026,service_area,professional_capacity,3,55,5.5
2026,service_area,discovery_and_advisory,2,55,3.6
2026,service_area,"discovery_and_advisory, professional_capacity",1,55,1.8
2026,service_audience,not_applicable,31,55,56.4
2026,service_audience,students,10,55,18.2
2026,service_audience,general_public,7,55,12.7
2026,service_audience,underserved_or_special_population,3,55,5.5
2026,service_audience,educators,2,55,3.6
2026,service_audience,adults,2,55,3.6
2026,service_audience,"students, educators",1,55,1.8
2026,service_conditions_addressed,not_applicable,41,55,74.5
2026,service_conditions_addressed,access_infrastructure_required,5,55,9.1
2026,service_conditions_addressed,sustainable_operations,4,55,7.3
2026,service_conditions_addressed,inclusive_design_or_accessibility,4,55,7.3
2026,service_conditions_addressed,evaluation_or_reflection,2,55,3.6
2026,service_conditions_addressed,community_assessment_needed,2,55,3.6
2026,service_conditions_addressed,skilled_facilitation_required,2,55,3.6
2026,service_conditions_addressed,"sustainable_operations, skilled_facilitation_required",1,55,1.8
2026,service_conditions_addressed,"access_infrastructure_required, inclusive_design_or_accessibility",1,55,1.8
2026,service_conditions_addressed,"""maximum concurrent usage"" metric implies assessing local needs",1,55,1.8
2026,service_conditions_addressed,Emphasizes long-term fleet size decisions,1,55,1.8
2026,service_conditions_addressed,"inclusive_design_or_accessibility, evaluation_or_reflection",1,55,1.8
2026,source_type,peer_reviewed_journal_article,55,55,100.0
