feature_group_a,feature_value_a,feature_group_b,feature_value_b,article_count,article_pct
intended_outcome,engagement_and_participation,service_area,outreach_and_partnerships,21,9.3
game_format,digital_game,primary_methodology,evidence_synthesis,21,9.3
evidence_type,empirical_study,service_area,collections_and_access,21,9.3
intended_outcome,learning_and_literacy,primary_methodology,evidence_synthesis,21,9.3
conceptual_theme,game_literacy,game_format,tabletop_roleplaying_game,21,9.3
primary_methodology,mixed_methods,source_type,peer_reviewed_journal_article,21,9.3
conceptual_theme,game_literacy,evidence_type,practitioner_reflection,21,9.3
evidence_type,evidence_synthesis,service_conditions_addressed,inclusive_design_or_accessibility,21,9.3
conceptual_theme,participatory_culture_and_production,evidence_type,practitioner_reflection,21,9.3
conceptual_theme,information_behavior_and_practice,game_format,virtual_or_augmented_reality,21,9.3
evidence_type,empirical_study,service_area,community_and_inclusion,21,9.3
service_area,collections_and_access,service_area,discovery_and_advisory,21,9.3
service_area,community_and_inclusion,service_audience,students,21,9.3
game_format,digital_game,intended_outcome,engagement_and_participation,21,9.3
game_format,tabletop_roleplaying_game,intended_outcome,engagement_and_participation,21,9.3
conceptual_theme,games_as_cultural_media,game_format,game_creation,21,9.3
intended_outcome,engagement_and_participation,service_conditions_addressed,evaluation_or_reflection,21,9.3
intended_outcome,learning_and_literacy,service_audience,general_public,21,9.3
evidence_confidence,descriptive_only,service_audience,general_public,21,9.3
primary_methodology,case_or_design_study,service_area,learning_and_literacy,21,9.3
primary_methodology,case_or_design_study,service_conditions_addressed,access_infrastructure_required,21,9.3
evidence_confidence,demonstrated_outcome,service_area,discovery_and_advisory,21,9.3
evidence_type,theoretical_or_conceptual,service_area,learning_and_literacy,21,9.3
conceptual_theme,games_as_cultural_media,evidence_type,theoretical_or_conceptual,21,9.3
service_area,outreach_and_partnerships,service_conditions_addressed,evaluation_or_reflection,21,9.3
game_format,tabletop_roleplaying_game,source_type,professional_publication,21,9.3
evidence_type,empirical_study,primary_methodology,mixed_methods,21,9.3
evidence_type,implementation_case,source_type,peer_reviewed_journal_article,21,9.3
game_format,digital_game,service_area,programming_and_facilitation,21,9.3
game_format,gamification,service_conditions_addressed,skilled_facilitation_required,20,8.8
conceptual_theme,participatory_culture_and_production,game_format,digital_game,20,8.8
service_area,collections_and_access,service_conditions_addressed,evaluation_or_reflection,20,8.8
evidence_confidence,descriptive_only,service_area,learning_and_literacy,20,8.8
conceptual_theme,service_ecology,service_conditions_addressed,community_assessment_needed,20,8.8
conceptual_theme,social_equity_and_access,service_audience,general_public,20,8.8
game_format,escape_room_or_breakout_box,service_conditions_addressed,skilled_facilitation_required,20,8.8
evidence_confidence,theoretical_or_conceptual,game_format,digital_game,20,8.8
evidence_type,evidence_synthesis,game_format,digital_game,20,8.8
conceptual_theme,service_ecology,evidence_type,empirical_study,20,8.8
conceptual_theme,information_behavior_and_practice,service_area,programming_and_facilitation,20,8.8
conceptual_theme,game_literacy,evidence_confidence,practitioner_knowledge,20,8.8
evidence_type,empirical_study,game_format,tabletop_game,20,8.8
game_format,game_creation,source_type,peer_reviewed_journal_article,20,8.8
conceptual_theme,participatory_culture_and_production,game_format,tabletop_game,20,8.8
conceptual_theme,game_literacy,library_context,academic_library,20,8.8
evidence_confidence,practitioner_knowledge,game_format,digital_game,20,8.8
library_context,non_library_context,service_audience,students,20,8.8
game_format,digital_game,service_conditions_addressed,community_assessment_needed,20,8.8
library_context,public_library,primary_methodology,none,19,8.4
conceptual_theme,participatory_culture_and_production,library_context,public_library,19,8.4
conceptual_theme,social_equity_and_access,intended_outcome,engagement_and_participation,19,8.4
conceptual_theme,participatory_culture_and_production,source_type,peer_reviewed_journal_article,19,8.4
game_format,digital_game,service_area,cultural_heritage_and_research,19,8.4
game_format,tabletop_game,primary_methodology,case_or_design_study,19,8.4
conceptual_theme,educational_psychology,library_context,academic_library,19,8.4
evidence_type,evidence_synthesis,service_audience,general_public,19,8.4
conceptual_theme,participatory_culture_and_production,service_area,programming_and_facilitation,19,8.4
primary_methodology,evidence_synthesis,service_audience,students,19,8.4
service_area,collections_and_access,service_audience,students,19,8.4
evidence_type,implementation_case,service_area,learning_and_literacy,19,8.4
game_format,gamification,service_conditions_addressed,access_infrastructure_required,19,8.4
conceptual_theme,games_as_cultural_media,primary_methodology,case_or_design_study,19,8.4
evidence_confidence,practitioner_knowledge,service_audience,students,19,8.4
evidence_type,practitioner_reflection,intended_outcome,learning_and_literacy,19,8.4
primary_methodology,none,service_area,community_and_inclusion,19,8.4
game_format,digital_game,game_format,tabletop_roleplaying_game,19,8.4
service_area,cultural_heritage_and_research,source_type,peer_reviewed_journal_article,19,8.4
conceptual_theme,social_equity_and_access,game_format,digital_game,19,8.4
conceptual_theme,social_equity_and_access,service_area,outreach_and_partnerships,19,8.4
library_context,public_library,service_conditions_addressed,evaluation_or_reflection,19,8.4
conceptual_theme,game_literacy,service_conditions_addressed,evaluation_or_reflection,19,8.4
primary_methodology,case_or_design_study,service_conditions_addressed,inclusive_design_or_accessibility,19,8.4
game_format,escape_room_or_breakout_box,service_area,learning_and_literacy,18,7.9
game_format,tabletop_roleplaying_game,library_context,public_library,18,7.9
evidence_confidence,practitioner_knowledge,library_context,public_library,18,7.9
service_area,collections_and_access,source_type,professional_publication,18,7.9
primary_methodology,none,service_area,programming_and_facilitation,18,7.9
evidence_confidence,demonstrated_outcome,primary_methodology,mixed_methods,18,7.9
primary_methodology,mixed_methods,service_area,learning_and_literacy,18,7.9
primary_methodology,qualitative_study,service_conditions_addressed,access_infrastructure_required,18,7.9
intended_outcome,engagement_and_participation,library_context,academic_library,18,7.9
evidence_confidence,descriptive_only,game_format,tabletop_game,18,7.9
conceptual_theme,game_literacy,evidence_type,empirical_study,18,7.9
game_format,digital_game,service_area,discovery_and_advisory,18,7.9
game_format,tabletop_roleplaying_game,intended_outcome,learning_and_literacy,18,7.9
game_format,gamification,source_type,peer_reviewed_journal_article,18,7.9
evidence_confidence,practitioner_knowledge,intended_outcome,learning_and_literacy,18,7.9
conceptual_theme,games_as_cultural_media,evidence_type,evidence_synthesis,18,7.9
conceptual_theme,service_ecology,evidence_confidence,practitioner_knowledge,18,7.9
game_format,digital_game,library_context,public_library,18,7.9
primary_methodology,qualitative_study,service_area,community_and_inclusion,18,7.9
evidence_type,practitioner_reflection,service_audience,students,18,7.9
evidence_confidence,demonstrated_outcome,library_context,public_library,18,7.9
library_context,non_library_context,service_conditions_addressed,evaluation_or_reflection,18,7.9
conceptual_theme,game_literacy,library_context,non_library_context,18,7.9
evidence_confidence,demonstrated_outcome,service_conditions_addressed,community_assessment_needed,18,7.9
evidence_confidence,demonstrated_outcome,evidence_type,evidence_synthesis,18,7.9
evidence_type,theoretical_or_conceptual,source_type,peer_reviewed_journal_article,18,7.9
game_format,gamification,service_conditions_addressed,inclusive_design_or_accessibility,18,7.9
service_area,discovery_and_advisory,service_conditions_addressed,evaluation_or_reflection,18,7.9
game_format,gamification,service_area,learning_and_literacy,18,7.9
conceptual_theme,game_literacy,service_audience,general_public,18,7.9
game_format,digital_game,game_format,game_creation,18,7.9
conceptual_theme,information_behavior_and_practice,game_format,game_creation,18,7.9
conceptual_theme,social_equity_and_access,evidence_type,practitioner_reflection,18,7.9
service_area,programming_and_facilitation,service_conditions_addressed,evaluation_or_reflection,18,7.9
intended_outcome,engagement_and_participation,service_area,collections_and_access,18,7.9
conceptual_theme,participatory_culture_and_production,conceptual_theme,social_equity_and_access,18,7.9
evidence_confidence,theoretical_or_conceptual,intended_outcome,learning_and_literacy,17,7.5
evidence_type,theoretical_or_conceptual,primary_methodology,theoretical_or_conceptual,17,7.5
evidence_type,evidence_synthesis,service_conditions_addressed,evaluation_or_reflection,17,7.5
game_format,tabletop_game,primary_methodology,qualitative_study,17,7.5
evidence_type,empirical_study,service_area,discovery_and_advisory,17,7.5
library_context,public_library,source_type,professional_publication,17,7.5
library_context,academic_library,service_area,community_and_inclusion,17,7.5
service_area,programming_and_facilitation,source_type,professional_publication,17,7.5
evidence_confidence,practitioner_knowledge,source_type,peer_reviewed_journal_article,17,7.5
game_format,digital_game,source_type,professional_publication,17,7.5
conceptual_theme,service_ecology,primary_methodology,case_or_design_study,17,7.5
evidence_confidence,theoretical_or_conceptual,primary_methodology,theoretical_or_conceptual,17,7.5
game_format,tabletop_game,service_conditions_addressed,community_assessment_needed,17,7.5
evidence_type,evidence_synthesis,primary_methodology,evidence_synthesis,17,7.5
intended_outcome,engagement_and_participation,primary_methodology,none,17,7.5
evidence_type,practitioner_reflection,service_area,collections_and_access,17,7.5
evidence_type,practitioner_reflection,source_type,peer_reviewed_journal_article,17,7.5
game_format,tabletop_roleplaying_game,source_type,peer_reviewed_journal_article,17,7.5
conceptual_theme,social_equity_and_access,game_format,tabletop_roleplaying_game,17,7.5
service_area,programming_and_facilitation,service_audience,students,17,7.5
conceptual_theme,social_equity_and_access,evidence_confidence,practitioner_knowledge,17,7.5
